2026/08/22 08:07:40.467, 0, 100 %, 22307 MiB
2026/08/22 08:07:40.468, 1, 98 %, 20535 MiB
2026/08/22 08:07:45.469, 0, 99 %, 21955 MiB
2026/08/22 08:07:45.470, 1, 100 %, 20663 MiB
2026/08/22 08:07:50.470, 0, 100 %, 22659 MiB
2026/08/22 08:07:50.471, 1, 100 %, 20791 MiB
2026/08/22 08:07:55.472, 0, 95 %, 21635 MiB
2026/08/22 08:07:55.472, 1, 100 %, 20375 MiB
2026/08/22 08:08:00.473, 0, 100 %, 22659 MiB
2026/08/22 08:08:00.473, 1, 19 %, 20407 MiB
2026/08/22 08:08:05.474, 0, 100 %, 21987 MiB
2026/08/22 08:08:05.475, 1, 100 %, 20439 MiB
2026/08/22 08:08:10.476, 0, 100 %, 21859 MiB
2026/08/22 08:08:10.476, 1, 100 %, 20535 MiB
2026/08/22 08:08:15.477, 0, 100 %, 22275 MiB
2026/08/22 08:08:15.478, 1, 98 %, 20439 MiB
2026/08/22 08:08:20.479, 0, 99 %, 21891 MiB
2026/08/22 08:08:20.480, 1, 100 %, 20567 MiB
2026/08/22 08:08:25.481, 0, 100 %, 22531 MiB
2026/08/22 08:08:25.482, 1, 100 %, 20407 MiB
2026/08/22 08:08:30.483, 0, 100 %, 21251 MiB
2026/08/22 08:08:30.483, 1, 100 %, 20631 MiB
2026/08/22 08:08:35.483, 0, 94 %, 22083 MiB
2026/08/22 08:08:35.484, 1, 100 %, 20535 MiB
2026/08/22 08:08:40.485, 0, 100 %, 21475 MiB
2026/08/22 08:08:40.485, 1, 100 %, 20375 MiB
2026/08/22 08:08:45.486, 0, 100 %, 21315 MiB
2026/08/22 08:08:45.487, 1, 100 %, 20439 MiB
2026/08/22 08:08:50.487, 0, 100 %, 21699 MiB
2026/08/22 08:08:50.488, 1, 100 %, 20407 MiB
2026/08/22 08:08:55.489, 0, 100 %, 21731 MiB
2026/08/22 08:08:55.489, 1, 78 %, 20599 MiB
2026/08/22 08:09:00.490, 0, 100 %, 22051 MiB
2026/08/22 08:09:00.491, 1, 100 %, 20407 MiB
2026/08/22 08:09:05.492, 0, 100 %, 22435 MiB
2026/08/22 08:09:05.496, 1, 100 %, 20503 MiB
2026/08/22 08:09:10.496, 0, 100 %, 21475 MiB
2026/08/22 08:09:10.497, 1, 84 %, 20439 MiB
2026/08/22 08:09:15.497, 0, 100 %, 22531 MiB
2026/08/22 08:09:15.498, 1, 97 %, 20439 MiB
2026/08/22 08:09:20.498, 0, 100 %, 21859 MiB
2026/08/22 08:09:20.499, 1, 100 %, 20439 MiB
2026/08/22 08:09:25.500, 0, 100 %, 21731 MiB
2026/08/22 08:09:25.501, 1, 100 %, 20343 MiB
